model,layer,relative_depth,overall,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,sanctity,degradation
Llama-4-Scout-17B-16E-Instruct,24,0.5106382978723404,0.19199082332963463,0.27942767781182776,0.2866938169144042,0.13273982784595328,0.22904300542661427,0.23418084998510647,0.2802530009182679,0.030435692636994194,0.15712977526702143,0.049395161679988364,0.24060942481032144
Llama-4-Scout-17B-16E-Instruct,25,0.5319148936170213,0.19200862781671643,0.2779078798231447,0.28301121193769463,0.10598991539407665,0.22926444125946221,0.21532782071722212,0.2662136783230148,0.05862558861643741,0.17221180598435837,0.080791481760913,0.2307424543510096
Llama-4-Scout-17B-16E-Instruct,26,0.5531914893617021,0.1832022344410869,0.27069009523219645,0.28056558312055024,0.09739933744268015,0.2222038035703039,0.21180728556948825,0.2633273576958599,0.07741768171412466,0.14783349580383365,0.03274220444085896,0.22803549982117144
Llama-4-Scout-17B-16E-Instruct,27,0.574468085106383,0.18425538624223442,0.2676176978643272,0.2906137790153086,0.07885830060392729,0.2244348703542567,0.2208360487872566,0.26683974412807165,0.07267656347478302,0.16118730514647317,0.03737138016221564,0.22211817288589697
Llama-4-Scout-17B-16E-Instruct,28,0.5957446808510638,0.15674547524440113,0.23772779487491436,0.2567986957580295,0.0839943443697384,0.14771116755288893,0.19808637512913496,0.24486735137809257,0.003662126908653196,0.14047983355650362,0.030800796780766304,0.2233262661354375
Llama-4-Scout-17B-16E-Instruct,29,0.6170212765957447,0.1461547320559772,0.21114844299059166,0.25442932145080444,0.06644292960652642,0.17932843577299096,0.18761265340483624,0.2332767420438887,0.03387153609859794,0.1257805494948342,-0.014828496260846924,0.18448520595772233
Llama-4-Scout-17B-16E-Instruct,30,0.6382978723404256,0.13078655164770672,0.20810915541165154,0.2334348498712534,0.04688610845294905,0.1701794664897256,0.19492122668318035,0.21546368769090996,0.008199102285970095,0.13072883116550282,-0.062400144281058,0.16234323270715656
Llama-4-Scout-17B-16E-Instruct,31,0.6595744680851063,0.1157477615949315,0.192699821493444,0.21832795195431964,0.02982551536270428,0.1413040137879662,0.14748728258667,0.21703832708090254,0.008311739630750048,0.12271843758863632,-0.0608066466290742,0.14057117309316614
Llama-4-Scout-17B-16E-Instruct,32,0.6808510638297872,0.10181285191139806,0.18914556167902896,0.21003216305051453,0.002704843945053992,0.12605502042796446,0.13907807385949789,0.20296676137741299,-0.011962126207313739,0.0845837194156257,-0.0772121252712219,0.15273662683762323
Llama-4-Scout-17B-16E-Instruct,33,0.7021276595744681,0.09391134908942059,0.18741740614964952,0.22541708190931575,-0.011868374527502779,0.08917792916602785,0.13227532142025933,0.18195797318792872,-0.02389181606455848,0.11210462895347362,-0.08685562172876304,0.13337896242854785
Llama-4-Scout-17B-16E-Instruct,34,0.723404255319149,0.05980626365613386,0.1584472940722026,0.1934316394692992,-0.06740946124285063,0.09580403215958666,0.09620257248130892,0.18283965345932074,-0.10279349438789032,0.06505162309630896,-0.152838690018948,0.12932746747319634
Llama-4-Scout-17B-16E-Instruct,35,0.7446808510638298,0.04393292840654754,0.12439108860623993,0.19077601550850254,-0.04444711414730951,0.09310456484298524,0.07341615021068681,0.15650683611520266,-0.10282010987969481,0.03294337248188417,-0.1676771483862478,0.08313562871344649
Llama-4-Scout-17B-16E-Instruct,36,0.7659574468085106,0.016088939676016323,0.10422864111344443,0.171166169252018,-0.10091956491739906,0.05283195038732558,0.07959405005171316,0.1202968336939303,-0.10639228694949732,0.007537194556850979,-0.24019540618341106,0.07274181575539107
Llama-4-Scout-17B-16E-Instruct,37,0.7872340425531915,0.002744909673779339,0.10109926934539726,0.16962139942691845,-0.10473498053197239,0.04172840395464672,0.026677162674499932,0.12373422047809657,-0.13495157304097294,-0.02928688407525737,-0.20734478905435383,0.04090686756100115
Llama-4-Scout-17B-16E-Instruct,38,0.8085106382978723,-0.0018134547279965551,0.08524045787614976,0.16662900454271323,-0.12148719074301484,0.012913985139492712,0.06509815153644827,0.09055842076325382,-0.14585543191112893,-0.0338403877720177,-0.18330116394217155,0.04590960723053383
Llama-4-Scout-17B-16E-Instruct,39,0.8297872340425532,-0.04411500642785312,0.07258747157447432,0.14460489381478592,-0.14845335018183525,0.023122003028794635,0.012754214743526449,0.05543041681957683,-0.2061791600748728,-0.1279860482687023,-0.27505886400390867,0.008028358269861258
Llama-4-Scout-17B-16E-Instruct,40,0.851063829787234,-0.07005393338190444,0.02026897729635091,0.11574488093106816,-0.18549511332783797,-0.02276238544798237,-0.03668972053105368,0.0501745716243982,-0.24297188618860543,-0.12330291263371485,-0.23793105560009709,-0.03757468994136692
Llama-4-Scout-17B-16E-Instruct,41,0.8723404255319149,-0.12206678948439065,0.004078951533407316,0.08352040454001541,-0.2236097672848758,-0.04411517033177059,-0.06919962101461352,-0.01197815789810952,-0.3805236915120047,-0.17088833977935636,-0.3736812455342191,-0.03427125756217331
Llama-4-Scout-17B-16E-Instruct,42,0.8936170212765957,-0.1657344018492847,0.014055397401462444,0.09371757311637374,-0.2612137429805983,-0.11018297958683321,-0.1822444985690388,-0.03796494956125662,-0.38206017182558694,-0.24885815304218428,-0.4118582067924057,-0.13073428665257736
Llama-4-Scout-17B-16E-Instruct,43,0.9148936170212766,-0.20646136195366122,-0.013873882643776536,0.060911382159995364,-0.4154059937289092,-0.16337062377474165,-0.14190748330558622,-0.030225961211545194,-0.3966900770318964,-0.2551613968250175,-0.551997131263545,-0.15689245191138745
Llama-4-Scout-17B-16E-Instruct,44,0.9361702127659575,-0.2630598118070067,-0.07948200079949408,-0.020061539918024618,-0.5157427459495572,-0.22744725269501442,-0.17571010486026384,-0.1361932263289185,-0.47924653696501696,-0.26936237921458916,-0.5179000168150893,-0.20945231452388025
Llama-4-Scout-17B-16E-Instruct,45,0.9574468085106383,-0.4045043881579974,-0.05223524991333073,-0.05979246340640865,-0.5511733969967565,-0.4653690975543907,-0.3916539670902681,-0.2912083110754753,-0.6792684033556273,-0.43159335220060835,-0.7163801884327707,-0.40636945155413495
Llama-4-Scout-17B-16E-Instruct,46,0.9787234042553191,-0.5149035012941876,-0.20365879053422686,-0.1185732208835959,-0.6952500802967811,-0.4563089789138326,-0.4391734320705465,-0.29497986712966795,-0.9318032060238994,-0.6277776189831499,-1.038677198690754,-0.34283261941511123
Llama-4-Scout-17B-16E-Instruct,47,1.0,-1.535860195894608,-0.680304440858104,-0.5492473622714689,-1.8931147494569185,-1.2786408259700885,-1.3876902442415404,-1.1044056767987458,-1.9951980276136836,-1.6557536895468634,-3.6169308977087535,-1.1973160444797162
Llama-Guard-3-8B,0,0.0,0.18213474069220575,0.21388696799247042,0.2200642303922623,0.13326322512058375,0.22728493866728827,0.1883874884254093,0.2390132139247353,0.12879379350471654,0.17165282219741362,0.12344767287757308,0.17555305381977804
Llama-Guard-3-8B,1,0.03225806451612903,0.177378232561484,0.22184563629931997,0.2070930632413316,0.12657328650704314,0.21949568377405648,0.18897308588359607,0.23975372344681678,0.12034625187618253,0.15469395885525006,0.12769305318191404,0.16731458254950504
Llama-Guard-3-8B,2,0.06451612903225806,0.19422387701030258,0.23505764035596255,0.22865714007687987,0.13472359099695919,0.24916802770128377,0.21567732223246883,0.25525904617320627,0.135118895322768,0.1678526852024994,0.12619070845938596,0.19453371358179672
Llama-Guard-3-8B,3,0.0967741935483871,0.21052733675358795,0.2638823341880777,0.2566028638883384,0.16371739299725052,0.25456187983099965,0.24289883084362407,0.2686212203979592,0.14843746247600242,0.1718573356162464,0.13519727938624881,0.199496767911295
Llama-Guard-3-8B,4,0.12903225806451613,0.22284103065312716,0.27008656406390164,0.2649633108617838,0.17210792118907658,0.2581064436874373,0.2506007700661972,0.2820816598231699,0.16083705382181945,0.20340787520361758,0.14389938405270697,0.22231932376173635
Llama-Guard-3-8B,5,0.16129032258064516,0.23111690167647145,0.2917754957429929,0.28366965762109553,0.17148433424811493,0.25628122821256993,0.25248762330112096,0.28291762785631014,0.17942151159760478,0.2027152361718796,0.14976657530113202,0.24064972671204388
Llama-Guard-3-8B,6,0.1935483870967742,0.23176791625622234,0.2870101736556615,0.2842126511736067,0.18482214131664942,0.25698878463054575,0.2606797527385448,0.2830648625179586,0.16490725422261598,0.20688782431520936,0.14510348999022338,0.24400222800136773
Llama-Guard-3-8B,7,0.22580645161290322,0.23427993862163293,0.2941199612213926,0.3017458140274212,0.18244249418785696,0.25161025098152356,0.2641663165978442,0.29234240873887196,0.1632214357245264,0.202808501006137,0.1309142510858009,0.2594279526451141
Llama-Guard-3-8B,8,0.25806451612903225,0.24312952173633376,0.295553258501142,0.2998928023789357,0.19622239407236208,0.2660710329938807,0.26986305122280096,0.2997706769492291,0.16485612254126758,0.22810520870857764,0.15063454407880306,0.26032612591648696
Llama-Guard-3-8B,9,0.2903225806451613,0.24883814478818606,0.3085248436822846,0.3080031237797628,0.20484928463987273,0.27414640947041025,0.26827146795712253,0.3068801258735546,0.17329530304803586,0.2285669984677774,0.15768583716023887,0.25815805380296375
Llama-Guard-3-8B,10,0.3225806451612903,0.24367584374644627,0.3068207066633497,0.30866437742019315,0.19797031307644453,0.2539181614234678,0.2677414529300227,0.3063494732566078,0.16736583974402996,0.2221968833466833,0.14119763649019756,0.2645335931136058
Llama-Guard-3-8B,11,0.3548387096774194,0.24854555520155097,0.3220502395536201,0.3091296114078741,0.20077772299987462,0.25682601077350087,0.27223602954178383,0.2982095553941122,0.1654648645375123,0.23336824602401873,0.15445229515471715,0.27294097662864647
Llama-Guard-3-8B,12,0.3870967741935484,0.2524590026695452,0.3172310187689068,0.31398961316533847,0.19336489043328775,0.277919985486074,0.28332210271893077,0.30449265279368554,0.1664622529075317,0.2229789162413809,0.16113373744179593,0.2836948567386708
Llama-Guard-3-8B,13,0.41935483870967744,0.23848272573294022,0.3136601531608989,0.3040952487265062,0.1942154578177877,0.2726557740049561,0.268456423690574,0.2550007915747946,0.15419601574279418,0.2277730140396349,0.17026507459787577,0.2245093039737317
Llama-Guard-3-8B,14,0.45161290322580644,0.25441088515898347,0.31923376292520456,0.31723148435218285,0.18643499617043202,0.27816158063726815,0.27818541646604744,0.3150646705073987,0.16090326029072266,0.23551877805097066,0.1754177191633839,0.2779571830263864
Llama-Guard-3-8B,15,0.4838709677419355,0.24827158944383232,0.3130487903814929,0.31034606123708763,0.18262652396856016,0.2674902325937949,0.27494395990897,0.3002856597509146,0.17248559030812105,0.2297150297060171,0.15410403469753098,0.2776700118860037
Llama-Guard-3-8B,16,0.5161290322580645,0.24527211061223703,0.30738520725493135,0.31486147645294005,0.17632967230710705,0.27126941014425776,0.2595190948820397,0.285347284102787,0.1780432368299809,0.2279901303049987,0.15664928527670174,0.27532630856678697
Llama-Guard-3-8B,17,0.5483870967741935,0.23988902508037496,0.30126422372669137,0.3060656295527875,0.16077475726939827,0.25868706034416844,0.26389047397519994,0.310365153176571,0.1757784003724162,0.21641245904945605,0.14016698181013854,0.265485111527075
Llama-Guard-3-8B,18,0.5806451612903226,0.23650886876247518,0.3035904875630271,0.29865425824487,0.1880629758938761,0.23992722208295347,0.2529203862236131,0.2961729905327707,0.16105183641666898,0.21468744161698816,0.13309169157111989,0.276929397479023
Llama-Guard-3-8B,19,0.6129032258064516,0.23718089426613648,0.2945909543956927,0.3103653191411736,0.1831154948991799,0.25123381397121625,0.24858657166262432,0.3015937721315911,0.16634912788945821,0.20482083191151423,0.14235963039316213,0.26879342626590674
Llama-Guard-3-8B,20,0.6451612903225806,0.23494900009870245,0.2926221011457768,0.30881734418188433,0.18965387850611215,0.25225106894275107,0.2376771114351719,0.2962409655246898,0.16886184906533386,0.2069017865544479,0.14068194398951284,0.25578195164151174
Llama-Guard-3-8B,21,0.6774193548387096,0.20741579061880913,0.2684313053550992,0.28682259956102996,0.17672549193427578,0.2454678919692439,0.2339323945528392,0.2657621486965409,0.15385441540980804,0.20183401610106722,-0.01562830189987552,0.2569559445082227
Llama-Guard-3-8B,22,0.7096774193548387,0.2260367882431109,0.30108731512149467,0.3024255523944932,0.17895153952101805,0.24128142363279237,0.22921455377372146,0.2808838229126204,0.1452189649417619,0.20845957366437873,0.12109415807313473,0.2517509783958414
Llama-Guard-3-8B,23,0.7419354838709677,0.22400253609550663,0.2916024001236138,0.30358506456717205,0.1814083438175249,0.23507290442768902,0.23381989710657725,0.28641540857998116,0.1410454331292994,0.19646518075612052,0.11957880055986736,0.25103192788738815
Llama-Guard-3-8B,24,0.7741935483870968,0.2193163153593512,0.278462750500982,0.29378631366432684,0.18091968771252798,0.24409171868853585,0.22380466611415595,0.29004294784091256,0.12758018475042776,0.18925748744836923,0.12001978013202375,0.24519761674139495
Llama-Guard-3-8B,25,0.8064516129032258,0.21558484204258166,0.2798727697021578,0.28654798496214995,0.15832860467617227,0.24314882320989906,0.2197290313281166,0.274367218587628,0.12302733625439166,0.1919284172361445,0.12580388014178934,0.25309435432756566
Llama-Guard-3-8B,26,0.8387096774193549,0.20099624637654268,0.25697981439410666,0.2760773920292078,0.1635220344531152,0.21246292981471726,0.21214923560154375,0.225390498082084,0.11985793539711964,0.19469168024749262,0.1050982381781913,0.24373270556801507
Llama-Guard-3-8B,27,0.8709677419354839,0.20106256701355632,0.27440498645879985,0.2805084159173866,0.17216993877322584,0.1977455625145761,0.2065394987192124,0.26466357952383923,0.11851270407706527,0.1763520660586737,0.09368124527630428,0.22604767281665838
Llama-Guard-3-8B,28,0.9032258064516129,0.19468441295267525,0.2762162072623411,0.28010511706355057,0.15798738884293317,0.2056478481962981,0.19862258340232097,0.2617734933804936,0.10128724966245928,0.16354922028739638,0.07986885220505957,0.2217861692240607
Llama-Guard-3-8B,29,0.9354838709677419,0.1981511019159265,0.26659895235216824,0.2821312439013164,0.1608446572240272,0.19790054325622763,0.19157775987203207,0.27439431919765755,0.1046963163622896,0.17569716652797351,0.09420585563122397,0.23346420483451935
Llama-Guard-3-8B,30,0.967741935483871,0.18083983170011467,0.25222911922476077,0.2758297927239013,0.1447846627620516,0.17298088916055931,0.16416669959782793,0.2681761123080595,0.07789336888419285,0.16755904205381256,0.07043442881269968,0.21434420147344546
Llama-Guard-3-8B,31,1.0,0.17361592978481427,0.2574416171308348,0.2655073961133694,0.10739075115029884,0.20021776361616206,0.16289887896871091,0.24800322417537302,0.07150868546964195,0.1457261325560545,0.0712081022536799,0.206256746414194
Qwen3-0.6B,0,0.0,0.15298550029128538,0.18518904936562575,0.19229455722576505,0.10307469948584858,0.21106184734544042,0.15948457962318074,0.20731202173879415,0.10484479259767632,0.14645986028645053,0.07169314489449263,0.14844045034976483
Qwen3-0.6B,1,0.037037037037037035,0.1572014147673561,0.19137647615756037,0.19014105763361,0.10264781930024425,0.2176389738410266,0.1682836469594342,0.2120954053273919,0.10430678626682433,0.14963761135727993,0.08914125203054946,0.14674511879981866
Qwen3-0.6B,2,0.07407407407407407,0.06509441001076191,0.13154525020870922,0.027461579078472687,0.06435199547860748,0.12486865479337161,0.05982820990023907,0.14363732237960192,-0.010848369447275852,0.00878739677563456,0.01838010525695577,0.0829319556835113
Qwen3-0.6B,3,0.1111111111111111,0.06374081152169545,0.1731228917725749,0.08189185629257778,0.034119036206623043,0.18983572034252627,0.05109611003145176,0.13213172232661807,-0.008051929249051293,0.06241117265913554,-0.10603581334724255,0.026887348181941495
Qwen3-0.6B,4,0.14814814814814814,0.0998097471024978,0.15574422833311097,0.19704888997626413,0.07847706021819034,0.06571349029941909,0.15278539745767927,0.1796466978690524,0.0618237775959517,0.03677088216625035,-0.022426291098443185,0.09251333820770757
Qwen3-0.6B,5,0.18518518518518517,0.058629715309197805,0.1315593983294342,0.11335467534835098,0.07175259209929996,0.21515458872492554,0.07249751059471554,0.15651798872167177,-0.03742822445930538,-0.07218875163219751,-0.10074138861925763,0.03581876398453743
Qwen3-0.6B,6,0.2222222222222222,0.0909458357291098,0.20042942511262074,0.13612788431530054,-0.018090109439105495,0.10482514499418205,0.11933519073562004,0.2038330593208254,-0.028521802034581212,0.1260607790371442,-0.00392718054196628,0.0693859657912651
Qwen3-0.6B,7,0.25925925925925924,0.06624375557516002,0.19357132024725132,0.10788492460209753,0.032066219847596056,0.03402682632132137,0.18324922038109248,0.18585693238145207,0.030185125624011433,0.024245080894318538,-0.1810479753218157,0.052399880774479546
Qwen3-0.6B,8,0.2962962962962963,0.07693370556178851,0.21005253997465834,0.19824223006532782,-0.05158075993908562,0.11822957615671792,-0.12221338753594346,0.15661946404881744,-0.013111339734063643,0.1141205299088498,0.048292866642889676,0.11068533602990704
Qwen3-0.6B,9,0.3333333333333333,0.10045914128995788,0.21491580809448985,0.1279251732475487,0.0690736488631224,0.1823664613308824,0.16910356939891835,0.10152807999088842,0.024896856844552562,-0.07245493198349107,0.05755585392636742,0.12968089318650178
Qwen3-0.6B,10,0.37037037037037035,0.04565018696942473,0.14296246657680023,0.15379226969830118,-0.030381181420627845,0.177295120299235,0.0188803888589274,0.13038485774252706,0.015661099812098955,-0.09763263287629131,-0.0025743795533574865,-0.051886139443172885
Qwen3-0.6B,11,0.4074074074074074,0.01630220646586785,0.19557631099393546,0.1873448924175236,-0.23287350594854628,0.0003576479301378166,0.16331099785699044,0.209980647164985,-0.3715735174725969,0.058411042433813676,0.0507435492877949,-0.09825600000513579
Qwen3-0.6B,12,0.4444444444444444,-0.0019239497462016585,0.07547461431255487,0.15032928641689203,-0.0019975772056284313,0.10327838142599954,-0.026721232100669567,0.050851314169513495,-0.3104882595867191,0.0033068727003658926,0.005789174507414341,-0.06906207210153203
Qwen3-0.6B,13,0.48148148148148145,-0.01737885287536086,0.18844007858186984,0.17884803864185994,-0.1309074346294632,-0.09228419860150461,0.08072125137681951,-0.07511975132119408,-0.050609849835007825,-0.039925888679623656,-0.12282903068449014,-0.11012174360263449
Qwen3-0.6B,14,0.5185185185185185,0.011083680168864397,0.1173069579396695,0.17480366147728466,0.09106989711219993,0.1483804154429934,0.18191575314730524,0.1939487557300792,-0.1563767720384095,-0.4401103891642577,-0.009861155274552225,-0.19024032268347835
Qwen3-0.6B,15,0.5555555555555556,-0.045164557742264265,0.21428135793531788,0.1467760141717841,-0.48629851246203226,-0.24540305609366309,-0.2850817952907967,0.189594366459242,-0.006592004505604709,-0.03307686175020175,-0.04495362974023598,0.09910854385377854
Qwen3-0.6B,16,0.5925925925925926,-0.10540023817238298,0.16123286157408123,0.029191793995114623,-0.5893906497359016,0.10296947962920633,0.08713225422981752,0.21503857333772225,-0.31675423440102035,-0.17568251325709272,-0.5710236284738583,0.003283681378335568
Qwen3-0.6B,17,0.6296296296296297,-0.061864652259532735,-0.02191260141475393,0.16505749086034804,-0.27879449567532455,-0.08396682451704085,0.17723218371729865,0.09223161134080105,-0.23520612985805966,0.0381682058391154,-0.28378550533842395,-0.18767045754903622
Qwen3-0.6B,18,0.6666666666666666,-0.1466994909041439,0.0875099637996769,0.14469611618197176,-0.29696855908314546,0.054499163097210146,-0.04775581358315839,-0.2993923367516702,-0.3012749135930817,-0.15253313735184815,-0.18935847925493654,-0.4664169125021911
Qwen3-0.6B,19,0.7037037037037037,-0.17707628003237147,0.0380148357706368,0.005625634230163046,-0.27930246791832136,-0.35504441598203007,0.007834300278680262,-0.21737637409239352,-0.2901999831746245,-0.3493115821371322,-0.3609046869774486,0.02990193967902499
Qwen3-0.6B,20,0.7407407407407407,-0.42179326689042984,-0.16285515844523024,-0.0019768585229542612,-0.6932431104256256,-0.5831735351313421,-0.4278515675866166,-0.5323208106679946,-0.18475865318935836,-0.8629775672022661,-0.28973915098856806,-0.4790362567440154
Qwen3-0.6B,21,0.7777777777777778,-0.6428693941494246,-0.6059391544576451,-0.37823675643822363,-0.5104187170427517,-0.16562562387078206,-0.5480485375577748,-0.7052514517311139,-0.1868318650588916,-0.06270917360171402,-2.268274138101699,-0.9973585236333442
Qwen3-0.6B,22,0.8148148148148148,-0.6781796031648045,-0.1403183224361606,-0.32214302461818445,-0.87413605832169,-0.7424734524666285,-0.03741531986948643,-0.9652132252184378,-1.546418437482525,-0.34736320400208887,-1.1357391742781644,-0.670575812954284
Qwen3-0.6B,23,0.8518518518518519,-0.4836103054254557,-0.14595378968498673,-0.9327118530338201,-0.896050087586634,-0.22660286231526805,0.038214051017345096,-0.35771602725603313,-2.0672494399826684,-0.00254322063681367,-0.10486841732947494,-0.14062140744584184
Qwen3-0.6B,24,0.8888888888888888,-0.8116632503193253,-0.18324545618053922,-0.6253219683266356,-2.503811836870735,-0.09425151120257302,-0.6798755998264561,-1.14987099347446,-0.8617587718720137,-0.09559769181089717,-1.7510416607099413,-0.17185701291852196
Qwen3-0.6B,25,0.9259259259259259,-1.3804368468369974,-0.46353074238578196,-0.43435253059666956,-0.23181397762416167,-0.611122126857824,-0.5743542874105969,-2.2601222178410865,-2.7801883007328856,-0.4963041657917362,-4.427970566472745,-1.524609552656044
Qwen3-0.6B,26,0.9629629629629629,-0.8046952013449126,-1.314995869836613,-0.1561387266923513,-0.8236974804770318,-0.1794681263235216,-0.2438002379902433,-0.21798846647961168,-1.100832012330311,-1.1364763155541482,-1.9508224363810518,-0.9227323413839335
Qwen3-0.6B,27,1.0,-1.4383672424977054,-0.3954963085306922,-0.5282854007893165,-2.721310336400309,-1.487001087988356,-0.512698144338015,-2.0710462760610273,-1.1863280932787448,-1.0764822890049066,-3.408448221076277,-0.9965762675087693
Qwen3-0.6B-Base,0,0.0,0.1573003835492452,0.19101135382986878,0.19224877742496893,0.10656067358493271,0.21481490069400566,0.1608910829647353,0.2133191482882837,0.11319750576551801,0.1468198624041004,0.08406153317558407,0.15007899736063512
Qwen3-0.6B-Base,1,0.037037037037037035,0.1542607203260809,0.18844398079505376,0.198810628840825,0.10543106377302258,0.21664952110706126,0.16491011267941857,0.20165477708974444,0.09728972216906373,0.14644339904403225,0.07763878959873882,0.14533520816402978
Qwen3-0.6B-Base,2,0.07407407407407407,0.06350540135513047,0.13904099952494675,0.10300059704624587,0.018870575774647902,0.14441705488640977,0.02040563397659101,0.1285468722901657,0.02252230222092444,0.027878319857905454,-0.01647125457878218,0.04684291255245743
Qwen3-0.6B-Base,3,0.1111111111111111,0.07624751222150718,0.19557367613143062,0.1930763822432392,0.06429472413838189,-0.0018071218072510664,0.15974961015889488,0.03072081598213583,0.021754979256507934,-0.03837213406949491,0.055751109626063666,0.08173308055537032
Qwen3-0.6B-Base,4,0.14814814814814814,0.07399603042678467,0.09750910729158546,0.20237832368253217,-0.023720552328653,0.1112985066096348,0.025499441358545982,0.197906590055133,-0.015530946450446503,0.030397622608079433,0.02584500667547729,0.08837720476614952
Qwen3-0.6B-Base,5,0.18518518518518517,0.07395094021150247,0.18973803305027148,0.15415501718651614,-0.06967591731368228,0.044956026201152355,0.15679627722790224,0.023923899910515245,0.014095419659008623,0.10393351791089145,-0.022244768976540152,0.14383189725920187
Qwen3-0.6B-Base,6,0.2222222222222222,0.06507317065951412,0.12173413984485737,0.21200733575988118,0.0896207847482291,0.21460951634910286,0.16604337206073772,-0.04819709808049377,0.00750200835782211,0.1246165455535656,-0.2852347011660519,0.04802980316769134
Qwen3-0.6B-Base,7,0.25925925925925924,0.06653682170006708,0.18693945928610878,0.22066088513096205,0.06775092703841312,0.19970415977406386,-0.03658149192698357,-0.0225950191242128,-0.00398883591947885,0.07114095420630306,-0.13075107091918592,0.11308824945486906
Qwen3-0.6B-Base,8,0.2962962962962963,0.06304452616184317,0.11470664036953393,0.15230246836887318,-0.0782797883352826,0.1600766708356004,0.11198162387946875,0.21664140994890912,0.02372647619970991,0.11567173098705785,-0.26403797252898475,0.07765600189374411
Qwen3-0.6B-Base,9,0.3333333333333333,0.03728412980185501,0.22046494031891162,0.10319656323396131,0.052211997954799805,0.027710150892768626,-0.040917539470003206,0.16439237694088726,-0.26329629888048345,0.08961686405451863,-0.10027583434681309,0.11973807732020514
Qwen3-0.6B-Base,10,0.37037037037037035,0.022235588737786048,0.19626051024360258,0.1378775842194061,0.07722434436570635,0.0780420716697382,0.10639958741624667,0.06252428793430587,-0.1908926688428516,-0.17390346435733361,-0.10765656368391441,0.03648019841316197
Qwen3-0.6B-Base,11,0.4074074074074074,0.05998869472418271,0.2018521338962449,0.042736964332269145,0.022240008015744328,0.09944848554864016,0.16065369455458922,0.09751730016094418,0.03869444345031736,0.08617355925207515,-0.17227736625167434,0.022847724282886395
Qwen3-0.6B-Base,12,0.4444444444444444,0.04118134291798645,0.23001485079337303,0.204079613197101,-0.103749610860006,0.06644712422371268,-0.06206272106509725,0.15810218219846572,-0.03610077440000481,0.09178587285030293,-0.003940201413901168,-0.13276290634385823
Qwen3-0.6B-Base,13,0.48148148148148145,0.07287933164158059,0.2255059465079169,0.2270682761190701,0.10241376257207635,-0.202125196485619,0.14642700545476162,0.16350885080133726,0.11017118133035608,0.08502329776594397,-0.24160917806815974,0.11240937041832932
Qwen3-0.6B-Base,14,0.5185185185185185,-0.0755912099185965,0.10623034048878999,-0.0651534320829783,-0.3433044040279014,0.10524574263899933,-0.13153088309081173,0.06579718354520003,-0.19841680530969308,-0.03534110309599359,-0.3189326923077467,0.059493954056412446
Qwen3-0.6B-Base,15,0.5555555555555556,-0.07383416579712493,0.05640557248110789,0.1819815437898693,-0.10555258046189753,-0.10084929306096546,0.05950781283084261,-0.1272373873950743,-0.4791828405576317,-0.08158948022838897,-0.15732783863535116,0.015502833266471505
Qwen3-0.6B-Base,16,0.5925925925925926,-0.04816709957096586,0.05521793333345637,0.12856677923590354,-0.23983295849347308,0.03514538171602066,0.1961067241941089,0.046704322042133595,-0.33922234172330135,-0.03000378497269196,-0.2972601675551996,-0.03709288348637707
Qwen3-0.6B-Base,17,0.6296296296296297,-0.052000050914600804,0.1904217790430056,0.164481430234231,-0.18091208528961134,-0.002881362136832877,-0.2531704675256463,0.10408285228477054,-0.11216683858322818,-0.20708401366662943,-0.14349425434664864,-0.07927754915920149
Qwen3-0.6B-Base,18,0.6666666666666666,-0.21933186415617248,0.014980035150746418,0.05502176704168815,-0.47477961592143814,-0.4501571873648291,0.05428635029346518,-0.3614071406660637,-0.1957785113194288,-0.5627806707765073,-0.2434308316052729,-0.029272836393795965
Qwen3-0.6B-Base,19,0.7037037037037037,-0.4155030943647139,-0.05584148663813604,-0.06992113847952774,-0.5849457315347886,-0.6602315512080217,-0.7038487863265035,-0.15477347319003898,-0.47143340121087074,-0.3805671101713577,-0.499687240256649,-0.5737810246309369
Qwen3-0.6B-Base,20,0.7407407407407407,-0.39479925615450673,-0.47172877776804967,-0.06110121659912693,-0.6658842870217221,-0.6194132789878084,-0.16059605795790732,-0.08093188878241375,-0.23231083190167534,-0.3156779981533615,-0.4951511394038166,-0.8451970849688497
Qwen3-0.6B-Base,21,0.7777777777777778,-0.5638378713761848,-0.3688946811188698,-0.3092493989785874,-0.21450640541800858,-0.9451905285251909,0.00873440948879245,-0.11332102919308218,-1.4289185334569323,-0.07279744024297452,-1.1937276086034219,-1.000507497713223
Qwen3-0.6B-Base,22,0.8148148148148148,-0.6248333006894634,-0.030922018020892006,-0.2351508752159388,-1.097433215614644,-1.0037340241469033,-0.5325067626529894,-0.2843553216330239,-0.6590177494792591,-1.1978828697502992,-0.7772792128519634,-0.43005095752836864
Qwen3-0.6B-Base,23,0.8518518518518519,-0.9760391320902169,0.07265630543796897,-0.27589948299040046,-1.8208953275939974,-0.7416076323134189,-1.1118754553294221,-0.4245764677521007,-0.7564109634715299,-1.273370467100956,-1.9919414501818222,-1.4364703796060727
Qwen3-0.6B-Base,24,0.8888888888888888,-0.8161329209569992,-0.1709291476013095,-0.10305183011065466,-0.43522632835635977,-0.6547374304816955,-0.05333330058331587,-0.4541227141118285,-2.277681119936158,-0.827616672312802,-0.9302889357338435,-2.2543417303416042
